year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate,log_income_per_capita,log_real_income,log_nominal_wage,log_real_wage,log_gdp_per_capita,log_retail_per_capita,log_production_total,log_production_per_capita,log_births,log_population,log_birth_rate_per_1000,log_total,log_18_30,log_31_40,log_41_50,log_51_60,log_60_,log_disabled_rate_per_1000,log_disabled_18_30_rate,log_disabled_31_40_rate,log_disabled_41_50_rate,log_disabled_51_60_rate,log_disabled_60_plus_rate,log_alcohol_rate,log_drugs_rate,log_addiction_rate,log_infant_mortality_rural,log_infant_mortality_urban,log_infant_mortality_rural_rate,log_infant_mortality_urban_rate,agglo_cluster
2018,19.1,Республика Бурятия,24081.0,97.8,36047.0,108.4,45.6,5.7,48.7,48.9,3.4,13902.0,73596.5,4498.75,7274.75,7767.083333333333,14190.166666666666,39865.75,262811.9,979605.0,40.0,45.0,180022.0,23.8,243138720.32,51.3,75.12875087407679,52.3,248.20077512875088,0.8025210084033614,14.19143430260156,2.877283844051216,3.2369443245576175,4.592412247793754,7.426207502003359,7.928791026315028,14.485600488632322,40.695739609332335,10.089219952452163,4.593097604753822,10.492606662672026,4.695010889987881,12.479197651145869,12.10083989948724,19.309142708050373,5.518258897376963,9.539859923169542,13.79490572899035,2.7207317362844052,11.206366336748758,8.411777118659588,8.892302179509503,8.957778737685675,9.560374984298493,10.593297922129375,4.332425997382077,1.7214107232074107,2.131346789648492,2.189281002331875,2.739910591403179,3.730398955943376,3.910021002757473,1.4816045409242156,3.975936331171799,3.713572066704308,3.828641396489095,1.3551348682996476,1.4438423312601452,0
2019,20.1,Республика Бурятия,25268.0,99.3,39115.0,102.6,43.8,3.7,52.5,49.2,3.55,12523.99,74480.66666666667,4359.5,7355.25,8121.083333333333,13520.666666666666,41124.16666666666,290301.4,974561.0,37.0,40.0,192070.0,20.5,278846643.64,47.5,76.42483812369535,52.75,286.1253873692873,0.9804878048780488,12.850904150689388,2.954330049768484,3.193870324074038,4.473296181562775,7.54724434899406,8.33306825671593,13.87359710337954,42.197632233043045,10.137333626983471,4.60816569496789,10.574286869432166,4.640537329825382,12.578678417288229,12.1656203743205,19.44617252787824,5.6599190101395225,9.435481127549552,13.789743418276382,2.628350512140817,11.21830828907258,8.380342008667041,8.903305571008588,9.002341968392246,9.512048616161056,10.624375540744364,4.349307635107263,1.699881027555323,2.145608932636121,2.233563820037626,2.6995876346061554,3.765785684327674,3.9160150266976834,1.5151272329628591,3.984343667007772,3.6375861597263857,3.713572066704308,1.374811193639227,1.4336240126106885,0
2020,19.9,Республика Бурятия,26092.0,98.8,41800.0,102.2,41.7,3.7,54.6,49.2,3.55,12620.0,74498.25,4262.666666666667,7306.083333333333,8384.583333333334,12950.083333333334,41594.833333333336,307558.8,970994.0,29.0,40.0,199747.0,25.5,352686208.04,45.400000000000006,76.72369757176666,52.75,363.2218201554283,0.780392156862745,12.996990712609964,2.2979397781299524,3.1695721077654517,4.390003096483261,7.5243341702763695,8.635051641239116,13.336934454109226,42.8373742096587,10.169422358105225,4.603168183317418,10.640675541671662,4.636668853047462,12.636424818866285,12.20481185106275,19.681089293336058,5.897763078061777,9.44311737225863,13.786076597929616,2.6388423574111015,11.218544337202884,8.357884788931283,8.896599476315393,9.03426924051174,9.468934718712449,10.635755280976571,4.353160198927824,1.684545959407431,2.1429249169259794,2.2654076616069343,2.6628390364540864,3.780486745993316,3.9160150266976834,1.5151272329628591,3.984343667007772,3.4011973816621555,3.713572066704308,1.1932979638524213,1.4278134184990796,0
2015,21.3,Забайкальский край,22014.0,95.2,30931.0,90.1,37.45,7.699999999999999,54.3,96.6,7.4,16791.0,79090.54166666666,4654.833333333334,7159.708333333334,7862.208333333334,12710.75,46689.91666666666,228215.0,71307.0,49.0,85.0,135400.0,17.1,112207422.57,45.150000000000006,1109.1553657658667,104.0,1573.5821528040724,1.2456140350877192,235.474778072279,2.9182300041689,5.06223572151748,65.27877113513868,100.40680905567945,110.25857676431954,178.2538881175761,654.7732574174578,9.999479318189854,4.566429357671661,10.339546525728926,4.511957804265912,12.33804782788739,11.81599602495741,18.535859712589637,7.361745216254576,9.72865786150047,11.174763802071752,5.46584155561599,11.278361215884702,8.445876192665194,8.876364184298016,8.969949987040918,9.450282041566274,10.75130492081288,7.01225525367005,4.19386965187862,4.61914023935308,4.711857012585458,5.1888031702769855,6.485815085014666,4.580877493419047,2.128231705849268,4.653960350157523,3.912023005428146,4.454347296253507,1.3656400222834584,1.802078662986415,2
2016,22.1,Забайкальский край,22080.0,93.3,32654.0,98.6,37.45,7.699999999999999,54.3,110.7,5.5,15832.0,79090.54166666666,4654.833333333334,7159.708333333334,7862.208333333334,12710.75,46689.91666666666,258225.0,71162.0,31.0,64.0,142227.0,17.2,132220987.0,45.150000000000006,1111.415385552214,116.2,1858.0279784154463,1.2848837209302326,222.47828897445265,1.9580596260737744,4.04244567963618,65.41178344247399,100.61139840551606,110.48324011879,178.61709901351844,656.1074262480911,10.00247278922055,4.546481189639412,10.393753262336755,4.601162164590552,12.461590449459068,11.865186682734407,18.699985232236283,7.527809037858565,9.669851648501432,11.172728299407147,5.409314268281222,11.278361215884702,8.445876192665194,8.876364184298016,8.969949987040918,9.450282041566274,10.75130492081288,7.01428895321725,4.195874502221004,4.621155717882333,4.713874266766103,5.1908273574249195,6.487847515389331,4.715816706075155,1.8718021769015911,4.763881877142913,3.4657359027997265,4.174387269895637,1.0845335216492653,1.6178912182817469,2
2017,22.0,Забайкальский край,22714.0,98.9,34848.0,103.0,37.0,8.8,54.3,73.1,9.4,14307.0,81385.16666666667,5087.833333333333,7048.75,7560.5,13949.083333333334,47739.0,284969.1,71777.0,35.0,49.0,147016.0,29.3,284959245.9,45.8,1133.8613576308103,82.5,3970.063472978809,0.7508532423208191,199.3256892876548,2.4463549311525825,3.424896903613615,70.8838950267263,98.2034635050225,105.33318472491187,194.3391801459149,665.1016342282346,10.030780778193504,4.604169685654508,10.458779721372386,4.6443908991413725,12.560139541466407,11.898303505332864,19.46785673467507,8.28678921513315,9.568574100378909,11.18133330139896,5.299944488505112,11.306960594878795,8.534803875675898,8.86074743418465,8.930824862190795,9.54324076094732,10.773524899892822,7.034265770587228,4.275052248353845,4.597172928046481,4.6665774165443965,5.2747374329485535,6.50144226284389,4.3054155323020415,2.341805806147327,4.42484663185681,3.58351893845611,3.912023005428146,1.237317130814744,1.4872469795700838,2
2018,21.4,Забайкальский край,23992.0,102.1,40740.0,113.7,40.9,7.6,51.5,77.7,9.6,13590.0,79510.33333333333,4772.25,7135.916666666667,7758.166666666667,13100.083333333334,46743.91666666666,317815.5,1152596.0,26.0,70.0,154257.0,25.6,339556287.56,48.5,68.98369709189805,87.3,294.6013065809703,0.8359374999999999,11.790774911590878,1.9131714495952907,5.15084621044886,4.140436024417922,6.191169036389739,6.731037298989991,11.365719934246982,40.55533479785341,10.085517400120422,4.635699391022914,10.614990235380386,4.742320024135325,12.669229451183178,11.946381804280126,19.643150289629418,5.689011609162283,9.517163087955348,13.95752821517028,2.548724201057282,11.283654848134038,8.470782693593573,8.873036122661714,8.956630219094576,9.480450202971037,10.752460794401967,4.248262316237077,1.6371379055225344,1.9728537505037569,2.0452430449276555,2.5149281228325977,3.727025907713081,4.365643155423357,2.3608540011180215,4.480740107609915,3.295836866004329,4.2626798770413155,1.069242332954987,1.8165896675480124,2
2019,21.5,Забайкальский край,25750.0,101.9,43896.0,102.9,37.9,7.8,54.3,87.15,8.4,12560.0,78670.75,4537.416666666667,7209.75,7966.25,12321.416666666666,46635.91666666666,343033.0,1142687.0,38.0,50.0,163264.0,22.1,402434575.54,45.7,68.84715587033018,95.55,352.1826847946988,0.9728506787330315,10.991636379866051,3.0254777070063694,3.9808917197452223,3.970830740759864,6.30947057243147,6.971506633049995,10.782844879364747,40.8125030447241,10.15622874028928,4.633757642840004,10.689601259598334,4.6434288981051814,12.745584846599916,12.003129926531726,19.813043098853623,5.866985443730531,9.438352054687252,13.948893939635717,2.4842094384481546,11.273039411896011,8.420333478371793,8.883328247060463,8.983094668328233,9.419175375859702,10.750147709633804,4.246309367197966,1.6035869771986784,1.989170846026888,2.0758735129605266,2.466644649861788,3.733195410706958,4.4790399088438795,2.2407096892759584,4.570061008874523,3.6635616461296463,3.9318256327243257,1.392643588798549,1.6056089351970029,2
2020,20.9,Забайкальский край,27046.0,99.9,47172.0,102.9,33.4,7.2,59.3,87.15,8.4,12484.0,76895.58333333333,4367.833333333333,7183.5,8157.75,11583.833333333334,45602.66666666666,402594.6,1132780.0,31.0,33.0,164741.0,26.5,479071355.6,40.6,67.88218659698558,95.55,422.9165024100002,0.7886792452830188,11.020674800049436,2.4831784684396028,2.643383530919577,3.8558531518329535,6.341478486555201,7.20153074736489,10.2260221166805,40.25730209455203,10.205331372394005,4.6141299273595635,10.76157697400153,4.6434288981051814,12.905687863166358,12.012135892763904,19.98736011421764,6.049536507560737,9.432283202713874,13.94018622918206,2.4866280673024512,11.250216724511027,8.382251280669058,8.879681206669261,9.006846249949428,9.35745205034377,10.727743401626544,4.232397604635729,1.580184812738359,1.9935402510283848,2.10432081335623,2.418234486648166,3.719828117588403,4.4790399088438795,2.2407096892759584,4.570061008874523,3.4657359027997265,3.5263605246161616,1.247945229933221,1.292912791353943,2
2015,19.4,Республика Саха (Якутия),37013.0,100.4,54631.0,95.6,44.95,5.199999999999999,50.25,163.9,5.4,16459.0,52356.5,4239.708333333333,5550.666666666666,6984.416666666667,11881.083333333332,23742.541666666664,780139.8,962507.0,51.0,74.0,196688.0,11.4,605626901.68,50.150000000000006,54.39596802932342,169.3,629.2181788599978,1.701754385964912,17.10013537563883,3.0986086639528523,4.496020414362962,4.404859739548214,5.766884465948473,7.2564840221075455,12.343892910216065,24.667396358329512,10.519051498437694,4.619073091157083,10.908375070640924,4.570578741218473,13.567229695195808,12.189379080088454,20.22177468228445,6.446066075082945,9.70868847423106,13.777297656797844,2.895919417560872,10.865850472512664,8.352485594021505,8.62185346195967,8.85157992154643,9.382786942300733,10.075065842658606,4.01450681185061,1.687298500624621,1.91204078394762,2.110998833729491,2.5910588202706437,3.245221562326768,5.105339229565553,1.8562979903656265,5.1375615876686425,3.951243718581427,4.31748811353631,1.4106475658625326,1.7040242693168912,1
2016,19.8,Республика Саха (Якутия),38863.0,97.7,59000.0,100.2,44.95,5.199999999999999,50.25,180.9,3.2,15424.0,52356.5,4239.708333333333,5550.666666666666,6984.416666666667,11881.083333333332,23742.541666666664,925293.3,957478.0,42.0,70.0,211758.0,11.5,726816560.57,50.150000000000006,54.68167414812664,184.1,759.094789196201,1.7217391304347829,16.10898631613468,2.723029045643153,4.53838174273859,4.427995560559442,5.797174103913266,7.294597543407438,12.408727232723187,24.79695791095635,10.567823651241952,4.592084946439436,10.985309671896765,4.617098756853365,13.737867128053876,12.26320411456267,20.404184681196952,6.633443148129737,9.643744848773588,13.772059067681544,2.8396038410370994,10.865850472512664,8.352485594021505,8.62185346195967,8.85157992154643,9.382786942300733,10.075065842658606,4.019651082889644,1.691569924094514,1.9165069528537588,2.115604404491586,2.5959057809862824,3.2502565745475422,5.203457085524077,1.4350845252893227,5.220896219579452,3.7612001156935624,4.2626798770413155,1.3145375965370616,1.7117023538896408,1
2017,19.6,Республика Саха (Якутия),40554.0,99.5,62206.0,100.3,44.9,5.3,49.8,138.9,2.9,13954.0,51465.583333333336,4485.0,5433.666666666667,6983.666666666667,12462.083333333334,22101.166666666668,977633.1,951478.0,32.0,41.0,220700.0,15.5,1401557644.6,50.2,54.09014536682229,141.8,1473.032108572137,1.2645161290322582,14.665604459588137,2.2932492475275907,2.938225598394726,4.713719077056958,5.710764375704605,7.339808872792295,13.097605339622495,23.228247701645937,10.610414356504446,4.61015772749913,11.038222812588025,4.618086411254637,13.79289074813319,12.30456412327217,21.060850059082505,7.295756855803845,9.543593145970425,13.765772895059651,2.7514675102915733,10.848688008732408,8.408716715080153,8.600553466794397,8.8514725492448,9.430526220262609,10.003430921916,4.008970850196379,1.7428701386267629,1.9037128603979925,2.121040299176679,2.6460049488913575,3.18751921284248,4.940927881671436,1.3609765531356006,4.9614450499054845,3.49650756146648,3.737669618283368,1.1918746906384667,1.3707302661318608,1
2018,18.6,Республика Саха (Якутия),42843.0,102.9,68871.0,107.5,45.0,4.4,50.7,129.0,3.1,13234.0,51579.75,4306.583333333333,5531.5,6955.416666666667,11991.75,22794.5,1166833.3,948636.0,24.0,42.0,236872.0,15.4,1826315054.02,49.4,54.37254120653233,132.1,1925.2010824172812,1.207792207792208,13.95055637778874,1.8135106543750945,3.173643645156415,4.53976375905335,5.831003672641561,7.332018463000209,12.641044615637613,24.028710696199596,10.66532089088452,4.6434288981051814,11.140004988337791,4.686750172980514,13.969804913184015,12.375279411511416,21.32556614258227,7.563304991070995,9.4906201146612,13.7627814965142,2.7047485150498023,10.850903819849204,8.368132314316712,8.618395071925205,8.84741977400608,9.392057579521246,10.03431842704177,4.014083824788638,1.7119518570798102,1.921471613392894,2.120105739310842,2.613083234207021,3.220023593777371,4.867534450455582,1.410986973710262,4.891100725401066,3.218875824868201,3.7612001156935624,1.0344330467598375,1.4287894301077328,1
2019,17.8,Республика Саха (Якутия),45458.0,102.2,73402.0,102.3,46.7,6.9,46.3,151.4,3.1500000000000004,12818.99,53252.66666666666,4172.833333333333,5581.25,7037.583333333333,11770.416666666666,24690.58333333333,1258706.5,949969.0,20.0,37.0,254681.0,15.1,2008876122.22,53.6,56.057267833652105,154.55,2114.675449640988,1.1788079470198676,13.494114018457443,1.5601853188121684,2.886342839802512,4.392599477807521,5.875191716782337,7.408224198193134,12.390316596295948,25.99093584457317,10.724566099804273,4.636668853047462,11.203720085701978,4.637637376125593,14.045595958790486,12.447770987092117,21.420841259962216,7.657129402027721,9.458760950443155,13.76418568413073,2.6737426372531843,10.88282193879108,8.336590157116246,8.62734719990813,8.859162197841796,9.373429555514878,10.114217708810148,4.044055462298476,1.6850275465486713,1.9279195292412563,2.1292102980851255,2.5945318036577616,3.2955011001810406,5.026508643252546,1.423108334242607,5.046967223343646,3.044522437723423,3.6375861597263857,0.9400796460324332,1.3574685714081545,1
2020,17.3,Республика Саха (Якутия),46338.0,99.5,77178.0,101.8,44.2,5.1,50.7,151.4,3.1500000000000004,12956.98,53133.25,4114.166666666667,5569.833333333333,6985.166666666667,11245.416666666666,25218.666666666668,1168152.5,953170.0,33.0,34.0,250679.0,16.8,1874401695.76,49.3,55.74372882067207,154.55,1966.492541477386,1.0297619047619049,13.593566729964223,2.5468897845022527,2.624068262820503,4.316298946322972,5.8434836737762765,7.328353459159087,11.797912929138208,26.45767981227553,10.743739218124691,4.61015772749913,11.25388267828313,4.632785353021065,13.970934854968172,12.431932504338612,21.35155535038579,7.584515189421545,9.469467093560649,13.767549599908408,2.680580796672234,10.880577008717058,8.322434614518599,8.625299932742088,8.851687282320484,9.32780483837625,10.13537939240804,4.038545144892738,1.6707773744698164,1.9232969110122544,2.119665772674159,2.5492821052200045,3.312645903407916,5.026508643252546,1.423108334242607,5.046967223343646,3.5263605246161616,3.5553480614894135,1.266071102430859,1.287597224322455,1
2015,17.1,Камчатский край,42818.0,97.2,57404.0,96.2,44.25,3.0500000000000003,53.400000000000006,92.4,11.3,4150.0,13525.125,858.2083333333333,1202.5416666666663,1549.1666666666667,2310.875,7588.916666666667,553863.9,372308.0,13.0,25.0,159247.0,12.8,99850231.5,47.3,36.327785059681766,103.7,268.1925489111166,1.3359375,11.146685002739668,3.1325301204819276,6.024096385542169,2.305103122504306,3.229964617109131,4.1609814096572375,6.206890531495429,20.3834370109336,10.664737208297876,4.58700621536042,10.957886686527912,4.576770711466393,13.224676073174164,11.978218014485844,18.41918194631613,5.595426918751244,8.33110454805304,12.827479433621804,2.4970562932784635,9.512378279553074,6.75601142265232,7.09302387786742,7.346117731014412,7.7458141625867185,8.934575890970597,3.61973795710995,1.1954676747848982,1.4421936282735874,1.6411267570785752,1.9750375866352483,3.0626166509055666,4.536891345234797,2.509599262378372,4.651099117876491,2.6390573296152584,3.258096538021482,1.418889839369342,1.9493465785538944,1
2016,17.7,Камчатский край,43849.0,94.6,61159.0,98.7,44.25,3.0500000000000003,53.400000000000006,75.0,10.1,4079.0,13525.125,858.2083333333333,1202.5416666666663,1549.1666666666667,2310.875,7588.916666666667,710448.2,366400.0,7.0,30.0,164978.0,12.6,121337779.39,47.3,36.91355076419214,85.1,331.16206165393015,1.4047619047619049,11.13264192139738,1.7161068889433686,7.354743809757294,2.3422716521106257,3.2820460334788937,4.228074963609899,6.306973253275109,20.712108806404657,10.688529997800329,4.560172820057356,11.021248660042998,4.602165676967792,13.473652725018717,12.013573472055583,18.614088787827185,5.805622987327967,8.313852267398207,12.81148364103603,2.495899499850691,9.512378279553074,6.75601142265232,7.09302387786742,7.346117731014412,7.7458141625867185,8.934575890970597,3.6353085881385026,1.206650711163836,1.4544309405718476,1.654043134528704,1.9888291323774612,3.077870114428734,4.330733340286331,2.4069451083182885,4.455509411433685,2.0794415416798357,3.4339872044851463,0.9991995642031144,2.122829498472183,1
2017,16.8,Камчатский край,45320.0,99.6,65807.0,103.8,31.3,5.2,63.5,62.5,5.1,3713.0,13664.666666666666,918.4166666666666,1181.3333333333333,1535.0,2446.0,7583.916666666667,724011.6,361646.0,5.0,17.0,171259.0,16.4,286862945.8,36.5,37.78464760198279,67.6,793.2147619495308,1.024390243902439,10.266946129640589,1.34661998384056,4.578507945057905,2.539546038575476,3.266546106782138,4.244482173174873,6.763520127417419,20.97055315603288,10.721525780211834,4.611152257665639,11.094496690470203,4.6520537718869415,13.492564074531334,12.050938148580183,19.474515122384425,6.677353905718482,8.219864741912652,12.798423876929872,2.4218733179192085,9.52264188360952,6.823739410972306,7.075245166105512,7.336936913707618,7.802618063442671,8.933916905125928,3.6580244879658297,1.2639984812319838,1.4508046256353109,1.657176509266995,2.0494358560057555,3.089703063868953,4.151039905898646,1.8082887711792657,4.22829253473184,1.791759469228055,2.8903717578961645,0.8529759880542066,1.7189213472784428,1
2018,15.8,Камчатский край,48758.0,105.1,73896.0,109.7,45.9,0.9,53.2,63.1,9.2,3455.0,13376.083333333334,876.6666666666666,1201.75,1538.9166666666667,2324.1666666666665,7434.583333333333,835029.8,357917.0,6.0,14.0,181491.0,14.8,350786538.4,46.8,37.37202573036021,72.3,980.077890684153,1.0675675675675675,9.653075992478705,1.7366136034732274,4.052098408104197,2.449357439480848,3.357622018512672,4.299646752366238,6.493591158471563,20.771808361528883,10.794645074771283,4.664382045619937,11.210427510713089,4.706823839714591,13.635223889380258,12.10896685458063,19.67568844657446,6.888651855683697,8.147867129923947,12.788059188867486,2.365848676038209,9.501298322874248,6.7772668708282,7.092365880579563,7.339483581389425,7.751547000040053,8.914032313561508,3.647328697505883,1.238187964270849,1.4719264999735595,1.6676401678398969,2.0140481430348007,3.08061593847226,4.160444363926624,2.322387720290225,4.294560608892605,1.9459101490553132,2.70805020110221,1.0067212448907876,1.619803683337366,1
2019,14.9,Камчатский край,52674.0,103.9,80448.0,105.1,46.4,0.0,53.6,69.05,9.65,3302.0,13735.333333333334,839.75,1221.25,1561.5833333333333,2297.583333333333,7815.166666666667,891049.1,350510.0,7.0,22.0,197448.0,13.7,373838130.6,46.4,39.18670889085428,78.69999999999999,1066.5548218310462,1.0875912408759123,9.420558614590169,2.1199273167777104,6.662628709872804,2.3957946991526633,3.484208724430116,4.455174840470552,6.554972278489438,22.29655834831151,10.87189623867239,4.653007515402251,11.29537872226248,4.664382045619937,13.700155933828388,12.19323560212866,19.73933345848391,6.973126099129382,8.10258642539079,12.76714736870184,2.34378064473377,9.527799669415463,6.734294350620379,7.108448701458755,7.354095713521718,7.740048270118035,8.96394951727555,3.693536316350995,1.2225378128975146,1.500562052839784,1.6965646701867152,2.0222059264247134,3.1483056392885067,4.249209272783016,2.365559892155434,4.378269585796169,2.0794415416798357,3.1354942159291497,1.1378097056454572,2.0363550984945413,1
2020,14.6,Камчатский край,55373.0,102.1,85623.0,103.8,42.6,5.9,51.5,69.05,9.65,3240.0,13385.583333333334,816.0,1203.3333333333333,1559.4166666666667,2212.9166666666665,7593.916666666667,942802.0,343908.0,3.0,11.0,202352.0,13.3,357628518.3,48.5,38.9219888264691,78.69999999999999,1039.8958974493178,1.0977443609022557,9.421124254160995,0.925925925925926,3.3950617283950617,2.3727275899368436,3.498997793983662,4.534400673048219,6.434618173077295,22.081244596423073,10.921865448493632,4.635699391022914,11.357720896664212,4.6520537718869415,13.756612632050082,12.217768975990998,19.69500535004111,6.947837061164168,8.083637203141548,12.748132366476293,2.3438349243785117,9.502008240578524,6.705639094860003,7.0936814424795305,7.35270815859742,7.702518473294925,8.93523444283889,3.686927270504605,1.2157217908663698,1.503854659524099,1.710983280812537,2.0061472232574493,3.1390203655076045,4.249209272783016,2.365559892155434,4.378269585796169,1.3862943611198906,2.4849066497880004,0.6554068525770983,1.4804815761795918,1
2015,16.2,Приморский край,31072.0,97.7,33807.0,90.2,40.25,5.15,53.7,80.3,43.5,24602.0,110172.125,5477.166666666666,9553.25,11946.375,17780.375,65414.95833333333,371595.6,2141025.0,51.0,139.0,176963.0,19.8,274775978.85,45.4,51.4576546280403,123.8,128.33851956422745,0.8181818181818181,11.49075793136465,2.0730021949435007,5.64994715876758,2.558198370718075,4.461998341915671,5.579745682558587,8.304608773834962,30.55310345901301,10.344094553889349,4.592084946439436,10.428452739855835,4.513054897080286,12.82556413625671,12.08370160103894,19.431466704921434,4.862433149874599,10.11062366570452,14.576795711356096,2.524989005351961,11.609808271185525,8.60852577408942,9.164741360658006,9.38826686795774,9.78590684016101,11.088521518892444,3.960006265624594,1.2692543411234511,1.6978147194842157,1.8839960945232088,2.2305098444854266,3.45167195052082,4.398146016553765,3.7954891891721942,4.826712455935327,3.951243718581427,4.941642422609304,1.1226549974154212,1.8946089085862048,2
2016,16.3,Приморский край,31265.0,94.3,35677.0,99.1,40.25,5.15,53.7,78.6,52.6,23552.99,110172.125,5477.166666666666,9553.25,11946.375,17780.375,65414.95833333333,446924.1,2120467.0,45.0,111.0,183787.0,15.2,268101025.44,45.4,51.956538347448934,131.2,126.43489638838992,1.0723684210526316,11.107454159861955,1.9105854500851056,4.712777443543261,2.583000191310058,4.505257568262086,5.6338415075547035,8.385122239582131,30.849316840739956,10.35028652413727,4.557029810660157,10.482289531311212,4.6061696863211745,13.010146298034453,12.121538198415436,19.406874431770287,4.847605617627802,10.067050511845066,14.567147377002438,2.493821309193672,11.609808271185525,8.60852577408942,9.164741360658006,9.38826686795774,9.78590684016101,11.088521518892444,3.9694715459624215,1.2762004917166356,1.705703557138624,1.8921840493071047,2.2391256949490796,3.4610159325178023,4.377014092850337,3.981549068076757,4.884315927417586,3.828641396489095,4.718498871295094,1.0683542465445492,1.7427053228384533,2
2017,14.9,Приморский край,32269.0,99.8,38045.0,103.4,36.1,5.9,58.0,75.0,37.6,20997.0,113293.36363636365,6084.363636363636,9664.0,11612.0,18948.636363636364,66984.36363636363,472486.5,2085743.0,39.0,98.0,195525.0,25.3,641604945.2,42.0,54.31798818759725,112.6,307.6145743746953,0.5889328063241107,10.066916202044068,1.857408201171596,4.667333428585035,2.917120487214214,4.63336086948392,5.567320614284694,9.08483756802078,32.11534864859363,10.381893285046008,4.613138355637268,10.546551232928088,4.648229675448539,13.06576657053954,12.183448641892229,20.27948332365145,5.732093166210821,9.952182474074888,14.550636184097112,2.403960135377598,11.637744698526795,8.713641763104242,9.17626639164243,9.359880439245758,9.84954002107244,11.112229421320126,4.013098139316709,1.3653568142857249,1.7287062213230402,1.8821059280491628,2.311033064982048,3.4999968803004724,4.330733340286331,3.653252276470785,4.732683506287051,3.688879454113936,4.59511985013459,1.0499149905965468,1.7347187123342038,2
2018,13.9,Приморский край,34619.0,103.8,42199.0,107.9,39.5,4.4,56.1,64.1,35.5,20021.0,110658.75,5614.583333333333,9564.5,11763.5,18092.666666666668,65623.5,506052.1,2067342.0,28.0,67.0,212958.0,24.3,669090278.4,43.9,53.527065188053065,99.6,323.64760083237314,0.5720164609053497,9.68441602792378,1.3985315418810251,3.346486189501024,2.71584640244978,4.626472059291593,5.69015673265478,8.75165631359817,31.74293368005874,10.4521868287302,4.6520537718869415,10.650175500024105,4.690430029938915,13.134396883475176,12.268854937900407,20.32142955577425,5.782740288914478,9.904586947979428,14.541774765874486,2.3687862338310226,11.614215457277307,8.6333007501707,9.165918154423435,9.372841801320831,9.80331724810289,11.09170438081728,3.998697187354882,1.3126064859879978,1.7274826132827776,1.9006373017662732,2.2774371488998293,3.488687173306148,4.175924549214524,3.597312260588446,4.611152257665639,3.367295829986474,4.219507705176107,0.8748566925431079,1.4693677461480674,2
2019,13.5,Приморский край,36883.0,101.9,46867.0,106.7,41.0,7.7,51.3,76.8,40.55,18232.0,109685.5,5339.75,9542.0,12129.25,17468.083333333332,65206.41666666666,561643.0,2048582.0,33.0,83.0,235572.0,22.1,791840917.0,48.7,53.54215745330185,117.35,386.5312284302019,0.6108597285067873,8.899814603467178,1.8100043878894252,4.552435278630978,2.60655907354453,4.657856019431978,5.920802779678822,8.526914389237692,31.83002519140882,10.515533131659032,4.633757642840004,10.755090418788049,4.679349584162343,13.238623476203074,12.369776123173695,20.489871068492295,5.959796435043538,9.810988418039203,14.532658892600049,2.292516030042686,11.605381575791649,8.583121371530344,9.163563180417254,9.40345761178342,9.768187930848956,11.08532849400165,3.998973933901335,1.282754152570832,1.733045025300724,1.9345317715252053,2.2541208865645745,3.4913434988421383,4.354141431184346,3.7268975213014577,4.7736463359599925,3.5263605246161616,4.430816798843313,1.0331860448709211,1.7142366204611452,2
2020,13.0,Приморский край,37304.0,96.9,50105.0,103.1,49.6,4.2,46.2,76.8,40.55,18060.0,107706.08333333331,5142.166666666667,9457.333333333334,12393.75,16767.333333333332,63945.5,582950.7,2028377.0,26.0,69.0,230378.0,23.5,686661705.38,53.8,53.09963746055753,117.35,338.5276530842146,0.5531914893617021,8.903670274312912,1.4396456256921373,3.820598006644518,2.535113870186197,4.662512606548652,6.110180701122129,8.266379146151497,31.525451136549073,10.526882644905614,4.583946549536464,10.821896040381285,4.645351975620923,13.27585961455926,12.347481057816506,20.347352307335253,5.827555396065233,9.801510196423664,14.522747016857195,2.292905423214469,11.587170630093516,8.545424251757064,9.154651466115594,9.425028274842733,9.727247466058042,11.06580207525122,3.9908274845463874,1.2627455110464796,1.7338677171287318,1.9615276585585957,2.226392704153399,3.4820228947573812,4.354141431184346,3.7268975213014577,4.7736463359599925,3.295836866004329,4.248495242049359,0.8918527933853577,1.572897988135312,2
